id,_id,product,severity,summary,bug_report_text,votes,op_sys,is_open,status,creation_time,comment_count,duplicates,blocks,flags,depends_on,keywords,classification,whiteboard,assigned_to,cf_performance_impact,severity_clean,project,label_stage1,text,has_bug_report_text,is_ci_log_like,has_stack_trace,has_steps_to_reproduce,summary_clean,bug_report_text_clean,model_text,has_bug_text,summary_len,bug_text_len,model_text_len,votes_log,comment_count_log,days_to_resolve_log,id_clean,pseudo_high_prob_all_signal,pseudo_label_all_signal,mismatch_type_all_signal,is_mismatch_all_signal,bug_id_clean_for_initial_priority,bugzilla_current_priority,bugzilla_current_priority_clean,initial_priority,initial_priority_clean,initial_priority_rank,initial_priority_is_set,initial_priority_is_p1_p2,initial_priority_valid_signal,initial_priority_signal_category,priority_changed,priority_change_count,first_priority_change_time,first_priority_removed,first_priority_added,priority_change_path,priority_confidence,history_ok,history_event_count,history_status_code,component,type,version,platform,cf_last_resolved,creator_contributor_match,creator_bugs_filed,creator_comments_made,creator_patches_submitted,creator_patches_reviewed,creator_bugs_poked,creator_bugs_filed_log,creator_comments_made_log,creator_patches_submitted_log,creator_patches_reviewed_log,creator_activity_score,creator_experience_level,creator_experience_rank,severity_lm,label_lm,text_final,project_norm,low_typo_wording,low_cosmetic,low_alignment_layout,low_icon_color_theme,low_documentation,low_localization,low_preference_minor,low_nitpick,low_enhancement_like,low_test_only,med_regression,med_function_broken,med_core_workflow,med_mail_account,med_sync_calendar,med_attachment,med_folder_message,med_data_visible_missing,med_performance_moderate,med_reproducible,med_platform_specific,med_accessibility,risk_crash,risk_security,risk_data_loss,risk_hang_freeze,risk_oom,risk_startup_blocker,anti_not_crash,anti_not_security,anti_minor_language,anti_workaround,anti_low_impact,low_pattern_count,medium_pattern_count,high_risk_pattern_count,anti_high_pattern_count,no_high_risk_signal,medium_minus_low_pattern_score,low_minus_medium_pattern_score,char_count,word_count,uppercase_ratio,punctuation_density,component_clean_lm,component_missing_lm,type_clean_lm,type_missing_lm,version_clean_lm,version_missing_lm,platform_clean_lm,platform_missing_lm,op_sys_clean_lm,op_sys_missing_lm,creator_experience_level_clean_lm,creator_experience_level_missing_lm,component_family_lm,initial_priority_clean_lm,initial_priority_rank_lm,initial_priority_is_p3_or_lower_lm,initial_priority_is_unset_lm,prob_medium,pred_lm,pred_severity_lm,true_severity_lm,threshold_used
1514628,1514628,Thunderbird,normal,Remove external icon URL from addons.json file,Follow up to bug 1514522. Remove the png URL for the icon and replace it with a data: URL. Patch for the addons.json file has already been accepted. It should be live within a few hours. This bug is just here for tracking purposes.,0,Unspecified,0,RESOLVED,2018-12-17T00:05:00Z,3.0,,1514627,,1515903,,Client Software,,ben.bucksch@beonex.com,,not_high,Thunderbird,not_high,Remove external icon URL from addons.json file [SEP] Follow up to bug 1514522. Remove the png URL for the icon and replace it with a data: URL. Patch for the addons.json file has already been accepted. It should be live within a few hours. This bug is just here for tracking purposes.,1,0,0,0,Remove external icon URL from addons.json file,Follow up to bug 1514522. Remove the png URL for the icon and replace it with a data: URL. Patch for the addons.json file has already been accepted. It should be live within a few hours. This bug is just here for tracking purposes.,Remove external icon URL from addons.json file [SEP] Follow up to bug 1514522. Remove the png URL for the icon and replace it with a data: URL. Patch for the addons.json file has already been accepted. It should be live within a few hours. This bug is just here for tracking purposes.,1,46,231,284,0.0,1.3862943611198906,0.0,1514628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,medium,1,Remove external icon URL from addons.json file [SEP] Follow up to bug 1514522. Remove the png URL for the icon and replace it with a data: URL. Patch for the addons.json file has already been accepted. It should be live within a few hours. This bug is just here for tracking purposes.,Thunderbird,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,1,284,52,0.06338028169014084,0.028169014084507043,unknown,1,unknown,1,unknown,1,unknown,1,unknown,1,unknown,1,other,UNKNOWN,99.0,0,1,0.5867240379271979,0,low,medium,0.62
1786835,673aeb929a667681da2dd1e8,Thunderbird,S3,"""Write Window"" does not close by pressing letter ""D""",,0,Unspecified,0,RESOLVED,2022-08-24 13:11:04+00:00,3.0,[],[],[],[],[],Client Software,,nobody@mozilla.org,,not_high,Thunderbird,not_high,"""Write Window"" does not close by pressing letter ""D""",0,0,0,0,"""Write Window"" does not close by pressing letter ""D""",,"""Write Window"" does not close by pressing letter ""D""",1,52,0,52,0.0,1.3862943611198906,0.0,1786835,,,,,1786835.0,--,--,--,--,99.0,0.0,0.0,0.0,EXCLUDE_INITIAL_UNSET,False,0.0,,,,--,history_ok_no_priority_change_current_priority_fallback,1.0,5.0,200.0,Message Compose Window,defect,Thunderbird 91,Unspecified,2022-08-24T13:36:12Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0,medium,1,"""Write Window"" does not close by pressing letter ""D""",Thunderbird,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52,9,0.057692307692307696,0.0,message compose window,0,defect,0,thunderbird 91,0,unknown,1,unknown,1,unknown,1,compose,--,99.0,0,1,0.2192564448865134,0,low,medium,0.62
1504840,1504840,Thunderbird,normal,"Blue ""unseen"" indicator on folders makes the folder name unreadable in Mojave Dark Mode","With the Mojave OS set to Dark Mode, the blue ""unseen"" folder names are unreadable in the folder list, because the dark blue blends in with the dark background. I suggest when in Dark Mode the folder names should be a brighter blue color to provide a little more contrast (just like the other folder names become white instead of black when in dark mode). The blue when not in Dark Mode is fine how it is.",0,macOS,0,RESOLVED,2018-11-05T21:12:56Z,11.0,,,,,,Client Software,,richard.marti@gmail.com,,not_high,Thunderbird,not_high,"Blue ""unseen"" indicator on folders makes the folder name unreadable in Mojave Dark Mode [SEP] With the Mojave OS set to Dark Mode, the blue ""unseen"" folder names are unreadable in the folder list, because the dark blue blends in with the dark background. I suggest when in Dark Mode the folder names should be a brighter blue color to provide a little more contrast (just like the other folder names become white instead of black when in dark mode). The blue when not in Dark Mode is fine how it is.",1,0,0,0,"Blue ""unseen"" indicator on folders makes the folder name unreadable in Mojave Dark Mode","With the Mojave OS set to Dark Mode, the blue ""unseen"" folder names are unreadable in the folder list, because the dark blue blends in with the dark background. I suggest when in Dark Mode the folder names should be a brighter blue color to provide a little more contrast (just like the other folder names become white instead of black when in dark mode). The blue when not in Dark Mode is fine how it is.","Blue ""unseen"" indicator on folders makes the folder name unreadable in Mojave Dark Mode [SEP] With the Mojave OS set to Dark Mode, the blue ""unseen"" folder names are unreadable in the folder list, because the dark blue blends in with the dark background. I suggest when in Dark Mode the folder names should be a brighter blue color to provide a little more contrast (just like the other folder names become white instead of black when in dark mode). The blue when not in Dark Mode is fine how it is.",1,87,405,499,0.0,2.4849066497880004,0.0,1504840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,medium,1,"Blue ""unseen"" indicator on folders makes the folder name unreadable in Mojave Dark Mode [SEP] With the Mojave OS set to Dark Mode, the blue ""unseen"" folder names are unreadable in the folder list, because the dark blue blends in with the dark background. I suggest when in Dark Mode the folder names should be a brighter blue color to provide a little more contrast (just like the other folder names become white instead of black when in dark mode). The blue when not in Dark Mode is fine how it is.",Thunderbird,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,499,92,0.03807615230460922,0.006012024048096192,unknown,1,unknown,1,unknown,1,unknown,1,macos,0,unknown,1,other,UNKNOWN,99.0,0,1,0.5364863104857146,0,low,medium,0.62
1782832,673b4d0a9a667681da2e7f8b,Thunderbird,S3,Messages opened in new window have a large blank gray area showing between header and body,,0,Unspecified,0,RESOLVED,2022-08-02 23:22:37+00:00,3.0,[],[],[],[],['regression'],Client Software,[fixed by bug 1748449],nobody@mozilla.org,,not_high,Thunderbird,not_high,Messages opened in new window have a large blank gray area showing between header and body,0,0,0,0,Messages opened in new window have a large blank gray area showing between header and body,,Messages opened in new window have a large blank gray area showing between header and body,1,90,0,90,0.0,1.3862943611198906,2.4849066497880004,1782832,,,,,1782832.0,P3,P3,--,--,99.0,0.0,0.0,0.0,EXCLUDE_INITIAL_UNSET,True,1.0,2022-08-03T09:48:37Z,--,P3,-- -> P3,from_first_priority_change_removed_value,1.0,17.0,200.0,Message Reader UI,defect,Thunderbird 105,Unspecified,2022-08-14T11:30:20Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0,medium,1,Messages opened in new window have a large blank gray area showing between header and body,Thunderbird,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,-1,90,16,0.011111111111111112,0.0,message reader ui,0,defect,0,thunderbird 105,0,unknown,1,unknown,1,unknown,1,mail_core,--,99.0,0,1,0.31569521761246633,0,low,medium,0.62
1646672,1646672,Thunderbird,normal,"Intermittent comm/mail/test/browser/tabmail/browser_customize.js | Drag target was undefined - ""undefined"" == true - JS frame :: resource://testing-common/mozmill/MouseEventHelpers.jsm :: drag_n_drop_element :: line 50",**Filed by:** geoff [at] darktrojan.net **Parsed log:** https://treeherder.mozilla.org/logviewer.html#?job_id=306732538&repo=comm-central **Full log:** https://firefox-ci-tc.services.mozilla.com/api/queue/v1/task/UnJUCa60QOKmqzM0RsHmkw/runs/0/artifacts/public/logs/live_backing.log ---,0,Unspecified,0,RESOLVED,2020-06-18T09:46:16Z,7.0,,,,,intermittent-failure,Client Software,,geoff@thunderbird.net,,not_high,Thunderbird,not_high,"Intermittent comm/mail/test/browser/tabmail/browser_customize.js | Drag target was undefined - ""undefined"" == true - JS frame :: resource://testing-common/mozmill/MouseEventHelpers.jsm :: drag_n_drop_element :: line 50 [SEP] **Filed by:** geoff [at] darktrojan.net **Parsed log:** https://treeherder.mozilla.org/logviewer.html#?job_id=306732538&repo=comm-central **Full log:** https://firefox-ci-tc.services.mozilla.com/api/queue/v1/task/UnJUCa60QOKmqzM0RsHmkw/runs/0/artifacts/public/logs/live_backing.log ---",1,0,0,0,"Intermittent comm/mail/test/browser/tabmail/browser_customize.js | Drag target was undefined - ""undefined"" == true - JS frame :: resource://testing-common/mozmill/MouseEventHelpers.jsm :: drag_n_drop_element :: line 50",**Filed by:** geoff [at] darktrojan.net **Parsed log:** https://treeherder.mozilla.org/logviewer.html#?job_id=306732538&repo=comm-central **Full log:** https://firefox-ci-tc.services.mozilla.com/api/queue/v1/task/UnJUCa60QOKmqzM0RsHmkw/runs/0/artifacts/public/logs/live_backing.log ---,"Intermittent comm/mail/test/browser/tabmail/browser_customize.js | Drag target was undefined - ""undefined"" == true - JS frame :: resource://testing-common/mozmill/MouseEventHelpers.jsm :: drag_n_drop_element :: line 50 [SEP] **Filed by:** geoff [at] darktrojan.net **Parsed log:** https://treeherder.mozilla.org/logviewer.html#?job_id=306732538&repo=comm-central **Full log:** https://firefox-ci-tc.services.mozilla.com/api/queue/v1/task/UnJUCa60QOKmqzM0RsHmkw/runs/0/artifacts/public/logs/live_backing.log ---",1,218,285,510,0.0,2.079441541679836,0.0,1646672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,medium,1,"Intermittent comm/mail/test/browser/tabmail/browser_customize.js | Drag target was undefined - ""undefined"" == true - JS frame :: resource://testing-common/mozmill/MouseEventHelpers.jsm :: drag_n_drop_element :: line 50 [SEP] **Filed by:** geoff [at] darktrojan.net **Parsed log:** https://treeherder.mozilla.org/logviewer.html#?job_id=306732538&repo=comm-central **Full log:** https://firefox-ci-tc.services.mozilla.com/api/queue/v1/task/UnJUCa60QOKmqzM0RsHmkw/runs/0/artifacts/public/logs/live_backing.log ---",Thunderbird,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,510,34,0.045098039215686274,0.045098039215686274,unknown,1,unknown,1,unknown,1,unknown,1,unknown,1,unknown,1,other,UNKNOWN,99.0,0,1,0.3256810550960756,0,low,medium,0.62
1821743,673ca94bfa6c5c73eb084238,Thunderbird,S3,Increase size of hamburger menu button in topbar,,0,Windows 10,0,RESOLVED,2023-03-10 18:07:08+00:00,8.0,[],[],[],[],[],Client Software,,nobody@mozilla.org,,not_high,Thunderbird,not_high,Increase size of hamburger menu button in topbar,0,0,0,0,Increase size of hamburger menu button in topbar,,Increase size of hamburger menu button in topbar,1,48,0,48,0.0,2.19722457733622,1.6094379124341005,1821743,,,,,1821743.0,--,--,--,--,99.0,0.0,0.0,0.0,EXCLUDE_INITIAL_UNSET,False,0.0,,,,--,history_ok_no_priority_change_current_priority_fallback,1.0,17.0,200.0,Theme,enhancement,Trunk,x86_64,2023-03-14T22:37:20Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0,medium,1,Increase size of hamburger menu button in topbar,Thunderbird,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48,8,0.020833333333333332,0.0,theme,0,enhancement,0,trunk,0,x86_64,0,windows 10,0,unknown,1,ui,--,99.0,0,1,0.20414864443755457,0,low,medium,0.62
1909098,1909098,Thunderbird,S3,Custom columns added by ThreadPaneColumns.addCustomColumn` do not have tooltips when the text is too long for display,"A custom column added by `ThreadPaneColumns.addCustomColumn` does not have any tooltips for the fields within the columns, unlike the standard built in columns. This means that when an add-on adds a column, it is not possible for the user to see the full content of a column where the text is too wide for the visible area.",0,Unspecified,1,NEW,2024-07-21T11:46:53Z,2.0,,1900007,,,,Client Software,,nobody@mozilla.org,,not_high,Thunderbird,not_high,"Custom columns added by ThreadPaneColumns.addCustomColumn` do not have tooltips when the text is too long for display [SEP] A custom column added by `ThreadPaneColumns.addCustomColumn` does not have any tooltips for the fields within the columns, unlike the standard built in columns. This means that when an add-on adds a column, it is not possible for the user to see the full content of a column where the text is too wide for the visible area.",1,0,0,0,Custom columns added by ThreadPaneColumns.addCustomColumn` do not have tooltips when the text is too long for display,"A custom column added by `ThreadPaneColumns.addCustomColumn` does not have any tooltips for the fields within the columns, unlike the standard built in columns. This means that when an add-on adds a column, it is not possible for the user to see the full content of a column where the text is too wide for the visible area.","Custom columns added by ThreadPaneColumns.addCustomColumn` do not have tooltips when the text is too long for display [SEP] A custom column added by `ThreadPaneColumns.addCustomColumn` does not have any tooltips for the fields within the columns, unlike the standard built in columns. This means that when an add-on adds a column, it is not possible for the user to see the full content of a column where the text is too wide for the visible area.",1,117,323,447,0.0,1.0986122886681098,0.0,1909098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,medium,1,"Custom columns added by ThreadPaneColumns.addCustomColumn` do not have tooltips when the text is too long for display [SEP] A custom column added by `ThreadPaneColumns.addCustomColumn` does not have any tooltips for the fields within the columns, unlike the standard built in columns. This means that when an add-on adds a column, it is not possible for the user to see the full content of a column where the text is too wide for the visible area.",Thunderbird,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,447,75,0.035794183445190156,0.008948545861297539,unknown,1,unknown,1,unknown,1,unknown,1,unknown,1,unknown,1,other,UNKNOWN,99.0,0,1,0.5670165558288701,0,low,medium,0.62
1659056,1659056,Thunderbird,normal,Intermittent comm/mail/test/browser/folder-display/browser_selection.js | uncaught exception - : Component returned failure code: 0x80550008 [nsIMsgDBHdr.markHasAttachments] at onEndMsgDownload@chrome://messenger/content/msgHdrView.js:772:21,**Filed by:** mkmelin+mozilla [at] iki.fi **Parsed log:** https://treeherder.mozilla.org/logviewer.html#?job_id=312981416&repo=comm-central **Full log:** https://firefox-ci-tc.services.mozilla.com/api/queue/v1/task/Ot_yF9BpSJq0q1B6XQ-JVw/runs/0/artifacts/public/logs/live_backing.log --- This is an intermittent case (or maybe platform specific) that turned up with the documentchannel stuff. Probably related to the other failure of hasAttachment,0,Unspecified,0,RESOLVED,2020-08-14T08:14:55Z,7.0,,,,,intermittent-failure,Client Software,,geoff@thunderbird.net,,not_high,Thunderbird,not_high,Intermittent comm/mail/test/browser/folder-display/browser_selection.js | uncaught exception - : Component returned failure code: 0x80550008 [nsIMsgDBHdr.markHasAttachments] at onEndMsgDownload@chrome://messenger/content/msgHdrView.js:772:21 [SEP] **Filed by:** mkmelin+mozilla [at] iki.fi **Parsed log:** https://treeherder.mozilla.org/logviewer.html#?job_id=312981416&repo=comm-central **Full log:** https://firefox-ci-tc.services.mozilla.com/api/queue/v1/task/Ot_yF9BpSJq0q1B6XQ-JVw/runs/0/artifacts/public/logs/live_backing.log --- This is an intermittent case (or maybe platform specific) that turned up with the documentchannel stuff. Probably related to the other failure of hasAttachment,1,0,1,0,Intermittent comm/mail/test/browser/folder-display/browser_selection.js | uncaught exception - : Component returned failure code: 0x80550008 [nsIMsgDBHdr.markHasAttachments] at onEndMsgDownload@chrome://messenger/content/msgHdrView.js:772:21,**Filed by:** mkmelin+mozilla [at] iki.fi **Parsed log:** https://treeherder.mozilla.org/logviewer.html#?job_id=312981416&repo=comm-central **Full log:** https://firefox-ci-tc.services.mozilla.com/api/queue/v1/task/Ot_yF9BpSJq0q1B6XQ-JVw/runs/0/artifacts/public/logs/live_backing.log --- This is an intermittent case (or maybe platform specific) that turned up with the documentchannel stuff. Probably related to the other failure of hasAttachment,Intermittent comm/mail/test/browser/folder-display/browser_selection.js | uncaught exception - : Component returned failure code: 0x80550008 [nsIMsgDBHdr.markHasAttachments] at onEndMsgDownload@chrome://messenger/content/msgHdrView.js:772:21 [SEP] **Filed by:** mkmelin+mozilla [at] iki.fi **Parsed log:** https://treeherder.mozilla.org/logviewer.html#?job_id=312981416&repo=comm-central **Full log:** https://firefox-ci-tc.services.mozilla.com/api/queue/v1/task/Ot_yF9BpSJq0q1B6XQ-JVw/runs/0/artifacts/public/logs/live_backing.log --- This is an intermittent case (or maybe platform specific) that turned up with the documentchannel stuff. Probably related to the other failure of hasAttachment,1,241,447,695,0.0,2.079441541679836,0.0,1659056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,medium,1,Intermittent comm/mail/test/browser/folder-display/browser_selection.js | uncaught exception - : Component returned failure code: 0x80550008 [nsIMsgDBHdr.markHasAttachments] at onEndMsgDownload@chrome://messenger/content/msgHdrView.js:772:21 [SEP] **Filed by:** mkmelin+mozilla [at] iki.fi **Parsed log:** https://treeherder.mozilla.org/logviewer.html#?job_id=312981416&repo=comm-central **Full log:** https://firefox-ci-tc.services.mozilla.com/api/queue/v1/task/Ot_yF9BpSJq0q1B6XQ-JVw/runs/0/artifacts/public/logs/live_backing.log --- This is an intermittent case (or maybe platform specific) that turned up with the documentchannel stuff. Probably related to the other failure of hasAttachment,Thunderbird,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,-2,695,52,0.04748201438848921,0.033093525179856115,unknown,1,unknown,1,unknown,1,unknown,1,unknown,1,unknown,1,other,UNKNOWN,99.0,0,1,0.43420598551937295,0,low,medium,0.62
1898748,6738b77af2ae4a1eb9e00fce,Thunderbird,S3,#NAME?,"Building with: `--with-librnp-backend=openssl` throws an error during mach configure:
```
rnp_defines[""PACKAGE_STRING""] = rnp_defines[""PACKAGE_STRING""][:-1] + '-openssl""'
```",0,Linux,0,RESOLVED,2024-05-24 13:51:11+00:00,11.0,[],[],[],[],[],Client Software,,rob@thunderbird.net,,not_high,Thunderbird,not_high,"#NAME? [SEP] Building with: `--with-librnp-backend=openssl` throws an error during mach configure: ``` rnp_defines[""PACKAGE_STRING""] = rnp_defines[""PACKAGE_STRING""][:-1] + '-openssl""' ```",1,0,0,0,#NAME?,"Building with: `--with-librnp-backend=openssl` throws an error during mach configure: ``` rnp_defines[""PACKAGE_STRING""] = rnp_defines[""PACKAGE_STRING""][:-1] + '-openssl""' ```","#NAME? [SEP] Building with: `--with-librnp-backend=openssl` throws an error during mach configure: ``` rnp_defines[""PACKAGE_STRING""] = rnp_defines[""PACKAGE_STRING""][:-1] + '-openssl""' ```",1,6,174,187,0.0,2.4849066497880004,2.5649493574615367,1898748,,,,,1898748.0,P5,P5,P5,P5,5.0,1.0,0.0,0.0,INITIAL_LOWER_PRIORITY,False,0.0,,,,P5,history_ok_no_priority_change_current_priority_fallback,1.0,20.0,200.0,Build Config,defect,unspecified,All,2024-06-05T17:08:28Z,1.0,930.0,9067.0,1802.0,503.0,4567.0,6.836259277277067,9.11250701162742,7.497207223203318,6.222576268071369,7.362330112411819,expert,4.0,medium,1,"#NAME? [SEP] Building with: `--with-librnp-backend=openssl` throws an error during mach configure: ``` rnp_defines[""PACKAGE_STRING""] = rnp_defines[""PACKAGE_STRING""][:-1] + '-openssl""' ```",Thunderbird,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,187,18,0.18181818181818182,0.0213903743315508,build config,0,defect,0,unknown,1,all,0,linux,0,expert,0,ui,P5,5.0,1,0,0.17304823081481557,0,low,medium,0.62
1804911,673d9e3ffa6c5c73eb0a33dd,Thunderbird,S3,"Attachment pane is always collapsed when returning to 3-pane mail tab (WORKAROUND: Enable ""Initially show attachment pane"" from attachment bar context menu)",,0,Unspecified,0,RESOLVED,2022-12-09 15:00:08+00:00,4.0,[],[],[],[],[],Client Software,,nobody@mozilla.org,,not_high,Thunderbird,not_high,"Attachment pane is always collapsed when returning to 3-pane mail tab (WORKAROUND: Enable ""Initially show attachment pane"" from attachment bar context menu)",0,0,0,0,"Attachment pane is always collapsed when returning to 3-pane mail tab (WORKAROUND: Enable ""Initially show attachment pane"" from attachment bar context menu)",,"Attachment pane is always collapsed when returning to 3-pane mail tab (WORKAROUND: Enable ""Initially show attachment pane"" from attachment bar context menu)",1,156,0,156,0.0,1.6094379124341005,0.0,1804911,,,,,1804911.0,--,--,--,--,99.0,0.0,0.0,0.0,EXCLUDE_INITIAL_UNSET,False,0.0,,,,--,history_ok_no_priority_change_current_priority_fallback,1.0,8.0,200.0,Message Reader UI,defect,Thunderbird 108,Unspecified,2022-12-09T17:37:27Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0,medium,1,"Attachment pane is always collapsed when returning to 3-pane mail tab (WORKAROUND: Enable ""Initially show attachment pane"" from attachment bar context menu)",Thunderbird,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,-1,156,22,0.08333333333333333,0.00641025641025641,message reader ui,0,defect,0,thunderbird 108,0,unknown,1,unknown,1,unknown,1,mail_core,--,99.0,0,1,0.25378878002950783,0,low,medium,0.62
1662924,1662924,Thunderbird,normal,"Intermittent comm/mail/components/extensions/test/browser/browser_ext_messageDisplayAction.js | Default icon - Got ""none"", expected ""url(\""chrome://messenger/content/extension.svg\"")""",**Filed by:** geoff [at] darktrojan.net **Parsed log:** https://treeherder.mozilla.org/logviewer.html#?job_id=314751151&repo=comm-central **Full log:** https://firefox-ci-tc.services.mozilla.com/api/queue/v1/task/dsjZ0nu3Qt-MceHRwnFi-g/runs/1/artifacts/public/logs/live_backing.log ---,0,Unspecified,0,RESOLVED,2020-09-03T00:06:55Z,16.0,,,,,intermittent-failure,Client Software,,mkmelin+mozilla@iki.fi,,not_high,Thunderbird,not_high,"Intermittent comm/mail/components/extensions/test/browser/browser_ext_messageDisplayAction.js | Default icon - Got ""none"", expected ""url(\""chrome://messenger/content/extension.svg\"")"" [SEP] **Filed by:** geoff [at] darktrojan.net **Parsed log:** https://treeherder.mozilla.org/logviewer.html#?job_id=314751151&repo=comm-central **Full log:** https://firefox-ci-tc.services.mozilla.com/api/queue/v1/task/dsjZ0nu3Qt-MceHRwnFi-g/runs/1/artifacts/public/logs/live_backing.log ---",1,0,0,0,"Intermittent comm/mail/components/extensions/test/browser/browser_ext_messageDisplayAction.js | Default icon - Got ""none"", expected ""url(\""chrome://messenger/content/extension.svg\"")""",**Filed by:** geoff [at] darktrojan.net **Parsed log:** https://treeherder.mozilla.org/logviewer.html#?job_id=314751151&repo=comm-central **Full log:** https://firefox-ci-tc.services.mozilla.com/api/queue/v1/task/dsjZ0nu3Qt-MceHRwnFi-g/runs/1/artifacts/public/logs/live_backing.log ---,"Intermittent comm/mail/components/extensions/test/browser/browser_ext_messageDisplayAction.js | Default icon - Got ""none"", expected ""url(\""chrome://messenger/content/extension.svg\"")"" [SEP] **Filed by:** geoff [at] darktrojan.net **Parsed log:** https://treeherder.mozilla.org/logviewer.html#?job_id=314751151&repo=comm-central **Full log:** https://firefox-ci-tc.services.mozilla.com/api/queue/v1/task/dsjZ0nu3Qt-MceHRwnFi-g/runs/1/artifacts/public/logs/live_backing.log ---",1,183,285,475,0.0,2.833213344056216,0.0,1662924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,medium,1,"Intermittent comm/mail/components/extensions/test/browser/browser_ext_messageDisplayAction.js | Default icon - Got ""none"", expected ""url(\""chrome://messenger/content/extension.svg\"")"" [SEP] **Filed by:** geoff [at] darktrojan.net **Parsed log:** https://treeherder.mozilla.org/logviewer.html#?job_id=314751151&repo=comm-central **Full log:** https://firefox-ci-tc.services.mozilla.com/api/queue/v1/task/dsjZ0nu3Qt-MceHRwnFi-g/runs/1/artifacts/public/logs/live_backing.log ---",Thunderbird,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,1,475,23,0.035789473684210524,0.035789473684210524,unknown,1,unknown,1,unknown,1,unknown,1,unknown,1,unknown,1,other,UNKNOWN,99.0,0,1,0.10700786556475558,0,low,medium,0.62
